lambda,beta_age,beta_weight,beta_protein,rmse_train,rmse_test,r2_train,r2_test,mae_train,mae_test
384,3.037482780657733,0.3880850130887269,0.5682031427418021,9.081992914218384,10.045799155435065,0.4071572423230263,0.3139166368778993,7.503576852024693,7.588151224681903
385,3.0319350385112624,0.3875837746206229,0.5672032455656072,9.086648157574308,10.050093031346838,0.4065493284762961,0.31333000631203833,7.507965086132269,7.5922963710151405
386,3.0264075534242867,0.38708360458561186,0.5662068601869313,9.091287743171282,10.054372776367387,0.4059431493735376,0.312745056858839,7.512337404224823,7.596426427065282
387,3.0209002144903114,0.38658450131410677,0.5652139681438959,9.095911747745626,10.05863845761375,0.4053386981140391,0.3121617818058666,7.516693892853394,7.600541475202283
388,3.015412911612137,0.3860864631182214,0.5642245511037522,9.100520247554078,10.062890141803162,0.40473596782892074,0.3115801744717239,7.521034637941746,7.604641597196844
389,3.0099455354944746,0.38558948829221446,0.5632385908617563,9.105113318377283,10.067127895255735,0.40413495168100877,0.31100022820592743,7.525359724792047,7.60872687422588
390,3.004497977636651,0.3850935751129249,0.5622560693400532,9.10969103552324,10.071351783897098,0.403535642864709,0.31042193638878823,7.529669238090486,7.612797386877887
391,2.9990701303253884,0.38459872184020116,0.5612769685865747,9.11425347383072,10.075561873261028,0.4029380346058825,0.3098452924312869,7.533963261912836,7.616853215158281
392,2.9936618866276676,0.3841049267173205,0.5603012707739463,9.118800707672671,10.07975822849207,0.40234212016171855,0.30927028977495274,7.538241879729943,7.620894438494668
393,2.98827314038366,0.38361218797140345,0.5593289581984086,9.123332810959592,10.083940914348132,0.4017478928206074,0.3086969218917398,7.542505174413172,7.624921135742062
394,2.98290378619975,0.3831205038138186,0.5583600132787473,9.127849857142873,10.088109995203073,0.4011553459020145,0.30812518228390373,7.546753228239784,7.6289333851880325
395,2.9775537194416173,0.38262987244058205,0.5573944185552343,9.132351919218122,10.092265535049261,0.40056447275635254,0.30755506448387837,7.550986122898254,7.632931264557817
396,2.9722228362274077,0.3821402920327482,0.5564321566885827,9.136839069728463,10.096407597500137,0.3999752667648542,0.30698656205415153,7.55520393949354,7.636914851019361
397,2.966911033420968,0.3816517607567953,0.5554732104589083,9.141311380767801,10.100536245792739,0.39938772133944467,0.306419668587141,7.559406758552295,7.6408842211883155
398,2.961618208625161,0.38116427676500225,0.5545175627647055,9.145768923984079,10.104651542790215,0.3988018299226138,0.3058543777050704,7.5635946600279995,7.644839451132971
399,2.9563442601752445,0.3806778381958205,0.5535651966218316,9.150211770582489,10.108753550984346,0.39821758598728807,0.3052906830598435,7.567767723306088,7.648780616379153
400,2.9510890871323316,0.3801924431742381,0.5526160951625021,9.154639991328681,10.112842332498007,0.3976349830367021,0.3047285783329218,7.571926027208969,7.6527077919150415
401,2.945852589276911,0.37970808981213794,0.5516702416342963,9.159053656551928,10.11691794908765,0.3970540146042709,0.3041680572351978,7.576069650001022,7.656621052195962
402,2.940634667102443,0.37922477620864925,0.5507276193991741,9.163452836148274,10.120980462145758,0.3964746742534613,0.30360911350687003,7.580198669393536,7.66052047114912
403,2.935435221809022,0.37874250045049307,0.5497882119325,9.167837599583669,10.125029932703274,0.395896955577663,0.30305174091731946,7.584313162549586,7.664406122178269
404,2.930254155297105,0.3782612606123217,0.5488520028220806,9.172208015897061,10.129066421432034,0.39532085220006075,0.3024959332649826,7.588413206088875,7.668278078168359
405,2.9250913701613106,0.37778105475705165,0.5479189757672097,9.176564153703474,10.133089988647166,0.3947463577735051,0.3019416843772268,7.592498876092503,7.672136411490099
406,2.9199467696842807,0.37730188093619105,0.5469891145777234,9.180906081197069,10.13710069430948,0.3941734659803837,0.30138898811022596,7.596570248107708,7.675981194004507
407,2.9148202578306086,0.3768237371901613,0.5460624031730648,9.18523386615416,10.141098598027838,0.3936021705324937,0.30083783834883415,7.600627397152545,7.679812497067379
408,2.909711739240829,0.37634662154861265,0.5451388255813592,9.189547575936237,10.145083759061531,0.3930324651709113,0.30028822900645913,7.604670397720506,7.683630391533745
409,2.9046211192254776,0.37587053203073423,0.544218365938497,9.19384727749294,10.149056236322597,0.3924643436658649,0.29974015402494036,7.6086993237851175,7.687434947762247
410,2.899548303759206,0.3753954666455587,0.5433010084872275,9.198133037365023,10.153016088378163,0.39189779981660455,0.29919360737442013,7.612714248804471,7.691226235619487
411,2.894493199474962,0.37492142339226153,0.5423867375762602,9.20240492168729,10.156963373452758,0.3913328274512753,0.2986485830532196,7.616715245725702,7.695004324484327
412,2.889455713658234,0.37444840026045495,0.5414755376593765,9.206662996191513,10.160898149430597,0.39076942042678686,0.29810507508771467,7.620702386989441,7.698769283252145
413,2.8844357542413492,0.37397639523047604,0.5405673932945495,9.210907326209318,10.164820473857873,0.39020757262868677,0.2975630775322089,7.624745138891585,7.702521180339043
414,2.879433229797838,0.3735054062736703,0.5396622891430735,9.215137976675068,10.16873040394502,0.3896472779710307,0.29702258446880914,7.628801280861384,7.706260083686014
415,2.874448049536851,0.37303543135267037,0.5387602099687007,9.219355012128698,10.172627996568965,0.3890885303962549,0.2964835900073005,7.63284345826023,7.70998606076306
416,2.869480123297641,0.37256646842166885,0.5378611406367881,9.223558496718551,10.17651330827535,0.3885313238750475,0.29594608828502156,7.636871743167495,7.713699178573279
417,2.864529361544098,0.3720985154266871,0.5369650661134526,9.227748494204173,10.180386395280772,0.38797565240622156,0.2954100734667394,7.640886207166733,7.717399503656894
418,2.8595956753593414,0.37163157030583865,0.5360719714647332,9.231925067959107,10.184247313474975,0.38742151001658554,0.2948755397445241,7.644886921349952,7.721087102095258
419,2.854678976440371,0.3711656309895886,0.5351818418557632,9.236088280973643,10.18809611842304,0.3868688907608169,0.29434248133762564,7.648873956321819,7.724762039514795
420,2.8497791770927696,0.37070069540100703,0.5342946625499503,9.240238195857563,10.19193286536756,0.38631778872133404,0.2938108924923485,7.652847382203845,7.728424381090927
421,2.8448961902254637,0.3702367614560195,0.533410418908163,9.244374874842856,10.195757609230807,0.38576819800816897,0.29328076748192733,7.656807268638504,7.732074191551936
422,2.8400299293455364,0.36977382706365197,0.5325290963879283,9.248498379786424,10.19957040461687,0.38522011275884005,0.29275210060640333,7.660753684793335,7.7357115351828
423,2.835180308553094,0.36931189012627114,0.5316506805426348,9.252608772172744,10.203371305813786,0.3846735271382251,0.29222488619249987,7.664686699364976,7.739336475828989
424,2.830347242536188,0.36885094853982187,0.530775157020744,9.256706113116538,10.207160366795655,0.3841284353384342,0.29169911859349973,7.66860638058318,7.742949076900217
425,2.8255306465657855,0.3683910001940585,0.52990251156501,9.260790463365392,10.21093764122475,0.38358483157868395,0.2911747921891201,7.6725127962147734,7.746549401374155
426,2.8207304364907912,0.3679320429727735,0.5290327300117074,9.26486188330239,10.214703182453588,0.3830427101051701,0.29065190138539043,7.676406013567582,7.7501375118001175
427,2.8159465287331256,0.36747407475402044,0.5281657982898651,9.268920432948685,10.21845704352702,0.38250206519094254,0.2901304406145294,7.680286099494312,7.753713470302694
428,2.8111788402828477,0.36701709341033484,0.5273017024205087,9.272966171966091,10.22219927718427,0.3819628911357784,0.28961040433482155,7.6841531203964,7.757277338585354
429,2.806427288693329,0.36656109680894966,0.5264404285159106,9.27699915965963,10.225929935860997,0.3814251822660575,0.28909178703049465,7.688007142227815,7.760829177934021
430,2.8016917920764803,0.36610608281200685,0.5255819627788467,9.281019454980061,10.229649071691306,0.380888932934636,0.28857458321159835,7.691848230498832,7.764369049220591
431,2.79697226909802,0.36565204927676576,0.5247262915018603,9.285027116526402,10.233356736509782,0.3803541375207221,0.2880587874138807,7.69567645027975,7.767897012906438
432,2.792268638972799,0.36519899405580775,0.5238734010665341,9.289022202548422,10.237052981853475,0.37982079042975103,0.2875443941986675,7.6994918662045935,7.771413129045868
433,2.7875808214601645,0.36474691499723627,0.5230232779427684,9.293004770949109,10.240737858963897,0.3792888860932606,0.2870313981527407,7.703294542474765,7.774917457289538
434,2.782908736859376,0.36429580994487404,0.5221759086880661,9.296974879287136,10.24441141878899,0.37875841896876716,0.28651979388821647,7.70708454286266,7.778410056887862
435,2.778252306005069,0.36384567673845636,0.5213312799468262,9.300932584779293,10.248073711985095,0.3782293835396412,0.2860095760424247,7.710861930715249,7.781890986694345
436,2.7736114502627576,0.36339651321382105,0.5204893784496415,9.304877944302897,10.251724788918878,0.37770177431498486,0.28550073927778896,7.714626768957629,7.785360305168922
437,2.768986091524389,0.3629483172030945,0.5196501910126063,9.308811014398206,10.255364699669288,0.3771755858295077,0.28499327828170484,7.718379120096526,7.788818070381241
438,2.7643761522039387,0.3625010865348751,0.5188137045366282,9.312731851270785,10.25899349402945,0.3766508126434043,0.28448718776642146,7.722119046223772,7.792264340013912
439,2.759781555233055,0.3620548190344124,0.5179799060067468,9.31664051079387,10.26261122150859,0.37612744934223186,0.283982462468921,7.7258466090197455,7.79569917136574
440,2.7552022240567373,0.36160951252378365,0.517148782491461,9.32053704851072,10.266217931333916,0.3756054905367876,0.2834790971507991,7.729561869756793,7.7991226213549085
441,2.7506380826290697,0.36116516482206673,0.5163203211420602,9.324421519636934,10.269813672452496,0.3750849308629868,0.282977086598147,7.7332648893025695,7.802534746522147
442,2.746089055408988,0.36072177374550995,0.5154945091919633,9.32829397906275,10.273398493533133,0.374565764981742,0.28247642562143116,7.736955728123405,7.805935603033845
443,2.741555067356094,0.36027933710769927,0.5146713339560642,9.332154481355346,10.276972442968203,0.3740479875788415,0.2819771090553763,7.740634446287606,7.809325246685161
444,2.7370360439265076,0.3598378527197212,0.5138507828300826,9.336003080761108,10.2805355688755,0.373531593364828,0.28147913175884787,7.744301103468715,7.8127037329030795
445,2.7325319110687643,0.3593973183903241,0.5130328432899216,9.339839831207874,10.284087919100067,0.37301657707487945,0.2809824886147322,7.747955758948765,7.816071116749458
446,2.72804259521975,0.3589577319260755,0.5122175028910313,9.34366478630718,10.287629541216,0.3725029334686877,0.28048717452982186,7.751598471621492,7.819427452924013
447,2.723568023300677,0.3585190911315169,0.5114047492677788,9.347477999356473,10.291160482528255,0.37199065733033965,0.2799931844346968,7.755229299995493,7.822772795767316
448,2.7191081227131013,0.35808139380931575,0.5105945701328231,9.351279523341308,10.294680790074429,0.3714797434681979,0.2795005132836095,7.7588483021973955,7.826107199263726
449,2.714662821334977,0.35764463776041433,0.5097869532764976,9.355069410937537,10.298190510626531,0.37097018671478177,0.2790091560543675,7.762455535974956,7.829430717044312
450,2.71023204751675,0.35720882078417626,0.5089818865661966,9.35884771451347,10.30168969069276,0.3704619819266487,0.27851910774821875,7.766051058700155,7.832743402389743
451,2.705815730077492,0.3567739406785294,0.5081793579457693,9.362614486132031,10.305178376519244,0.3699551239842763,0.2780303633897343,7.76963492737225,7.836045308233148
452,2.7014137983010698,0.35633999524010773,0.507379355434918,9.36636977755288,10.308656614091769,0.3694496077919449,0.27754291802669706,7.773207198620796,7.8393364871629405
453,2.6970261819323538,0.3559069822643884,0.5065818671286029,9.370113640234539,10.312124449137514,0.3689454282776198,0.27705676672998314,7.776767928708646,7.8426169914256345
454,2.6926528111734642,0.35547489954582817,0.505786881196453,9.373846125336486,10.31558192712676,0.36844258039283484,0.2765719045934504,7.78031717353492,7.845886872928617
455,2.68829361668005,0.3550437448779963,0.5049943858821806,9.377567283721238,10.319029093274596,0.3679410591125758,0.2760883267338228,7.783854988637936,7.849146183242894
456,2.683948529557611,0.3546135160537046,0.504204369503003,9.381277165956417,10.322465992542595,0.36744085943516436,0.2756060282905791,7.787381429198118,7.852394973605826
457,2.6796174813578495,0.3541842108651363,0.5034168204490698,9.384975822316806,10.325892669640497,0.36694197638214254,0.2751250044258383,7.790896550040893,7.855633294923803
458,2.6753004040750588,0.3537558271039709,0.5026317271828936,9.388663302786373,10.32930916902787,0.36644440499815745,0.27464525032424814,7.794400405639526,7.858861197774942
459,2.6709972301425506,0.353328362561508,0.5018490782387884,9.392339657060305,10.33271553491576,0.36594814035084655,0.274166761192872,7.797893050117956,7.862078732411715
460,2.6667078924291108,0.3529018150287881,0.501068862222311,9.396004934546992,10.336111811268347,0.36545317753072337,0.27368953226107695,7.801374537253591,7.865285948763573
461,2.662432324235496,0.35247618229671085,0.50029106780971,9.39965918437003,10.339498041804545,0.364959511651064,0.2732135587804251,7.804844920480082,7.8684828964395335
462,2.6581704592909587,0.35205146215615196,0.49951568374737715,9.403302455370188,10.342874269999642,0.3644671378477924,0.27273883602455906,7.808304252890068,7.871669624730768
463,2.653922231749809,0.35162765239807703,0.4987426988513064,9.406934796107354,10.346240539086894,0.36397605127936916,0.27226535928909434,7.811752587237893,7.8748461826131235
464,2.649687576188007,0.3512047508136533,0.49797210200655656,9.410556254862499,10.349596892059122,0.3634862471266773,0.27179312389150767,7.815189975942298,7.8780126187496595
465,2.645466427599791,0.35078275519435975,0.4972038821667186,9.41416687963958,10.352943371670293,0.36299772059291113,0.27132212517102827,7.818616471089098,7.881168981493138
466,2.641258721394337,0.3503616633320947,0.4964380283533889,9.417766718167464,10.356280020437088,0.3625104669034642,0.2708523584885284,7.8220321244338065,7.884315318888494
467,2.6370643933924462,0.34994147301928097,0.4956745296556469,9.421355817901818,10.35960688064047,0.3620244813058183,0.27038381922641497,7.825436987404272,7.887451678675282
468,2.6328833798232716,0.3495221820489702,0.4949133752295375,9.424934226026998,10.362923994327222,0.3615397590694319,0.26991650278852053,7.828831111103254,7.89057810829011
469,2.62871561732107,0.34910378821494353,0.49415455429755817,9.428501989457905,10.366231403311488,0.361056295485631,0.26945040459999636,7.832214546310996,7.893694654869033
470,2.624561042921986,0.3486862893118117,0.4933980561481508,9.432059154841848,10.369529149176302,0.3605740858674983,0.26898552010720445,7.835587343487772,7.8968013652499325
471,2.62041959406087,0.3482696831351123,0.4926438701351983,9.435605768560379,10.372817273275098,0.360093125549764,0.26852184477761054,7.838949552776397,7.899898285974882
472,2.6162912085681214,0.3478539674814057,0.4918919856775261,9.439141876731108,10.376095816733217,0.35961340988869694,0.26805937409967795,7.842301224004731,7.902985463292467
473,2.612175824666565,0.3474391401483685,0.49114239225840745,9.442667525209528,10.379364820449403,0.3591349342619957,0.26759810358276126,7.845642406688147,7.906062943160109
474,2.608073380968358,0.34702519893488587,0.49039507942507354,9.446182759590794,10.382624325097279,0.3586576940686813,0.267138028757001,7.848973150031975,7.9091307712463506
475,2.6039838164719207,0.34661214164114157,0.4896500367882285,9.449687625211519,10.385874371126823,0.3581816847289886,0.2666791451732179,7.852293502933937,7.912188992933126
476,2.599907070558905,0.3461999660687058,0.4889072540215686,9.453182167151526,10.389114998765828,0.3577069016842602,0.2662214484028086,7.855603513986537,7.915237653318002
477,2.595843082991182,0.3457886700206226,0.48816672086130497,9.456666430235627,10.392346248021354,0.3572333403968384,0.26576493403764145,7.8589032314794505,7.918276797216416
478,2.5917917939078636,0.345378251301494,0.4874284271056927,9.46014045903533,10.395568158681167,0.35676099634996017,0.26530959768995266,7.8621927034018855,7.921306469163866
479,2.5877531438223547,0.3449687077175635,0.4866923626145613,9.463604297870592,10.398780770315172,0.35628986504765103,0.26485543499224173,7.865471977444903,7.924326713418114
480,2.5837270736194227,0.34456003707679744,0.4859585173088522,9.467057990811528,10.401984122276831,0.355819942014619,0.26440244159717063,7.868741101003747,7.92733757396133
481,2.579713524552306,0.3441522371889649,0.48522688117015844,9.470501581680097,10.405178253704568,0.35535122279615083,0.2639506131774597,7.872000121180126,7.930339094502253
482,2.575712438239843,0.3437453058657158,0.4844974442402699,9.47393511405181,10.408363203523173,0.35488370295800675,0.2634999454257867,7.875249084784491,7.9333313184783005
483,2.5717237566636286,0.34333924092065743,0.48377019662072135,9.477358631257387,10.41153901044519,0.35441737808631757,0.26305043405468387,7.8784880383382845,7.936314289057688
484,2.5677474221652017,0.34293404016942985,0.48304512847234576,9.480772176384423,10.414705712972303,0.3539522437874799,0.26260207479643805,7.881717028076163,7.939288049141497
485,2.56378337744325,0.34252970142977945,0.48232223001483043,9.484175792279048,10.417863349396692,0.35348829568805373,0.26215486340298966,7.884936099948217,7.94225264136575
486,2.5598315655508492,0.3421262225216301,0.4816014915262786,9.487569521547542,10.421011957802397,0.3530255294346606,0.26170879564583216,7.888145299622148,7.945208108103455
487,2.5558919298927263,0.34172360126715506,0.4808829033427733,9.490953406557972,10.42415157606668,0.3525639406938803,0.26126386731591256,7.891344672485445,7.948154491466636
488,2.551964414222543,0.3413218354908445,0.4801664558579461,9.494327489441805,10.427282241861343,0.35210352515215015,0.2608200742235328,7.894534263647527,7.9510918333083325
489,2.5480489626402094,0.3409209230195746,0.4794521395225495,9.49769181209549,10.43040399265408,0.3516442785156635,0.26037741219824906,7.897714117941876,7.954020175224595
490,2.544145519589222,0.3405208616826728,0.47873994484403354,9.50104641618206,10.43351686570978,0.35118619651026894,0.2599358770887755,7.900884279928141,7.956939558556458
491,2.540254029854025,0.34012164931198285,0.47802986238612494,9.504391343132701,10.436620898091853,0.3507292748813704,0.25949546476288443,7.904044793894227,7.959850024391892
492,2.536374438557395,0.3397232837419284,0.4773218827684117,9.50772663414831,10.439716126663518,0.3502735093938274,0.2590561711073103,7.907195703858375,7.9627516135677325
493,2.532506691157852,0.3393257628095752,0.47661599666592963,9.511052330201043,10.442802588089101,0.34981889583185544,0.25861799202765234,7.9103370535712,7.965644366671607
494,2.5286507334470922,0.33892908435469166,0.4759121948087538,9.51436847203586,10.445880318835329,0.3493654299989273,0.2581809234482767,7.913468886517734,7.968528324043831
495,2.5248065115474474,0.33853324621980835,0.4752104679815932,9.517675100172049,10.448949355172582,0.34891310771767503,0.25774496131222246,7.916631009079941,7.971403525779292
496,2.520973971909362,0.3381382462502766,0.47451080702338916,9.520972254904729,10.452009733176176,0.34846192482979155,0.257310101581104,7.91979096982075,7.97427001172931
497,2.5171530613089006,0.337744082294325,0.47381320282691625,9.52425997630637,10.455061488727612,0.3480118771959335,0.25687634023501704,7.922941395031247,7.977127821503492
498,2.513343726845271,0.3373507522031153,0.4731176463383885,9.527538304228267,10.458104657515815,0.3475629606956244,0.25644367327244366,7.926082327848249,7.979976994471562
499,2.5095459159383737,0.3369582538307973,0.4724241285570675,9.530807278302035,10.461139275038386,0.34711517122715796,0.25601209671015757,7.929213811148526,7.982817569765173
500,2.5057595763263754,0.33656658503456155,0.471732640534875,9.534066937941065,10.464165376602821,0.34666850470750166,0.25558160658313034,7.932335887550773,7.9856495862797106
501,2.5019846560632995,0.33617574367469194,0.47104317337600804,9.53731732234198,10.467182997327736,0.3462229570722024,0.25515219894443786,7.935448599417526,7.988473082676071
502,2.498221103516642,0.3357857276146167,0.47035571823655836,9.540558470486099,10.470192172144069,0.3457785242752899,0.2547238698651685,7.9385519888571165,7.991288097382433
503,2.4944688673650095,0.3353965347209581,0.4696702663241338,9.543790421140846,10.47319293579629,0.3453352022891829,0.25429661543432935,7.941646097725557,7.994094668595994
504,2.490727896595774,0.3350081628635813,0.4689868088974849,9.547013212861195,10.476185322843595,0.3448929871045947,0.2538704317587539,7.944730967628431,7.996892834284727
505,2.486998140502757,0.33462060991564196,0.468305337266133,9.550226883991066,10.479169367661092,0.3444518747304399,0.25344531496301215,7.947806639922772,7.999682632189075
506,2.4832795486839236,0.33423387375363306,0.46762584279000236,9.553431472664743,10.482145104440962,0.3440118611937404,0.2530212611893181,7.950873155718914,8.002464099823674
507,2.479572071039109,0.3338479522574299,0.46694831687905564,9.556627016808251,10.485112567193658,0.34357294253953274,0.25259826659743845,7.9539305558823346,8.005237274479033
508,2.475875657767755,0.33346284331033527,0.4662727509929318,9.559813554140748,10.488071789749032,0.34313511483077663,0.2521763273646044,7.956978881035468,8.008002193223195
509,2.4721902593666756,0.3330785447991224,0.46559913664058833,9.562991122175887,10.491022805757504,0.3426983741482613,0.25175543968542,7.96001817155952,8.010758892903425
510,2.468515826627836,0.33269505461407767,0.4649274653799449,9.566159758223183,10.493965648691203,0.3422627165905159,0.25133559977177367,7.963048467596254,8.01350741014782
511,2.464852310636154,0.33231237064904195,0.464257728817532,9.569319499389353,10.496900351845103,0.34182813827371716,0.2509168038527487,7.966069809049765,8.01624778136696
512,2.4611996627673234,0.3319304908014512,0.46358991860814125,9.572470382579667,10.499826948338141,0.34139463533159964,0.2504990481745353,7.96908223558823,8.018980042755512
513,2.457557834685652,0.3315494129723759,0.4629240264544787,9.575612444499265,10.502745471114345,0.34096220391536536,0.25008232900034266,7.972085786645671,8.021704230293834
514,2.4539267783419234,0.3311691350665596,0.46226004410682237,9.578745721654487,10.505655952943945,0.3405308401935938,0.24966664261031013,7.9750805014236565,8.024420379749548
515,2.4503064459712727,0.33078965499245694,0.4615979633626812,9.581870250354175,10.50855842642447,0.3401005403521532,0.24925198530142134,7.978066418893033,8.02712852667914
516,2.4466967900910888,0.33041097066227,0.46093777606645814,9.584986066710972,10.511452923981844,0.3396713005941119,0.2488383533874171,7.981043577795608,8.02982870642948
517,2.443097763498926,0.33003307999198417,0.4602794741091147,9.588093206642615,10.514339477871472,0.3392431171396493,0.2484257431987097,7.984012016645842,8.032520954139393
518,2.4395093192704427,0.32965598090140386,0.45962304942784066,9.59119170587321,10.517218120179322,0.33881598622596887,0.2480141510822954,7.986971773732509,8.03520530474118
519,2.435931410757351,0.3292796713141854,0.45896849400572387,9.594281599934511,10.520088882823005,0.3383899041072099,0.24760357340167016,7.989922887120349,8.037881792962136
520,2.43236399158539,0.3289041491578713,0.45831579987142523,9.597362924167165,10.522951797552814,0.3379648670543617,0.24719400653674517,7.992865394651711,8.040550453326045
521,2.4288070156523136,0.3285294123639224,0.4576649590988545,9.600435713721971,10.525806895952806,0.33754087135517596,0.24678544688376103,7.995799333948168,8.043211320154683
522,2.4252604371258992,0.32815545886774955,0.45701596380685044,9.603500003561129,10.528654209441838,0.3371179133140806,0.24637789085520445,7.9987247424121275,8.045864427569285
523,2.4217242104419676,0.32778228660874403,0.4563688061588628,9.606555828459456,10.531493769274608,0.33669598925209554,0.24597133487972445,8.001641657228442,8.048509809492018
524,2.4181982903024295,0.32740989353030814,0.4557234783626369,9.609603223005621,10.534325606542689,0.3362750955067456,0.24556577540204916,8.004550115365962,8.051147499647415
525,2.4146826316733407,0.3270382775798841,0.4550799726699017,9.61264222160335,10.537149752175562,0.33585522843197735,0.2451612088829026,8.007450153579125,8.053777531563835
526,2.411177189782979,0.3266674367089826,0.45443828137605946,9.615672858472637,10.539966236941634,0.3354363843980739,0.24475763179892196,8.010341808409509,8.056399938574879
527,2.4076819201199373,0.32629736887321054,0.45379839681987916,9.618695167650932,10.542775091449231,0.33501855979157114,0.2443550406425774,8.013225116187353,8.05901475382079
528,2.4041967784312304,0.32592807203229807,0.453160311383191,9.62170918299434,10.545576346147634,0.334601751015174,0.24395343192208796,8.016100113033113,8.06162201024988
529,2.400721720720424,0.3255595441501247,0.4525240174905854,9.624714938178778,10.548370031328046,0.3341859544876745,0.24355280216134245,8.018966834858944,8.0642217406199
530,2.397256703245774,0.32519178319474495,0.4518895076091128,9.627712466701166,10.551156177124604,0.33377116664386786,0.24315314789981834,8.02182531737023,8.066813977499422
531,2.3938016825183848,0.32482478713841306,0.45125677424798644,9.630701801880564,10.55393481351535,0.3333573839344708,0.24275446569250014,8.024675596067045,8.069398753269207
532,2.390356615300384,0.32445855395760725,0.4506258099582886,9.633682976859342,10.556705970323215,0.3329446028260402,0.2423567521098008,8.027517706245654,8.071976100123557
533,2.386921458603113,0.3240930816330532,0.4499966073326785,9.636656024604317,10.559469677216978,0.3325328198008909,0.24196000373748305,8.03035168299995,8.074546050071646
534,2.3834961696853307,0.3237283681497468,0.4493691590051016,9.639620977907878,10.56222596371224,0.3321220313570159,0.2415642171765775,8.033177561222919,8.07710863493887
535,2.3800807060514346,0.32336441149697615,0.448743457650504,9.64257786938912,10.56497485917237,0.331712234008005,0.2411693890433072,8.035995375608072,8.079663886368143
536,2.3766750254496993,0.32300120966834317,0.4481194959845461,9.64552673149496,10.567716392809464,0.3313034242829649,0.24077551596900693,8.038805160650876,8.082211835821228
537,2.3732790858705255,0.32263876066178476,0.4474972667633216,9.648467596501247,10.57045059368527,0.3308955987264399,0.24038259460004763,8.041606950650149,8.084752514580007
538,2.369892845544708,0.32227706247959226,0.4468767627830763,9.651400496513855,10.573177490712144,0.33048875389833265,0.23999062159775653,8.044400779709482,8.08728595374779
539,2.3665162629417167,0.32191611312843194,0.4462579768799311,9.654325463469782,10.575897112653966,0.33008288637382455,0.23959959363834238,8.047186681738614,8.089812184250565
540,2.363149296767992,0.32155591061936345,0.44564090192960587,9.657242529138232,10.578609488127057,0.3296779927432988,0.23920950741281766,8.04996469045481,8.092331236838282
541,2.3597919059652566,0.32119645296785837,0.44502553084714697,9.660151725121692,10.581314645601111,0.3292740696122609,0.2388203596269225,8.052734839384234,8.094843142086097
542,2.3564440497088417,0.3208377381938183,0.444411856586656,9.663053082856994,10.584012613400095,0.3288711136012624,0.2384321470010491,8.055497161863286,8.097347930395603
543,2.353105687406024,0.32047976432159153,0.443799872141021,9.665946633616384,10.586703419703142,0.32846912134582285,0.23804486627016674,8.058251691039962,8.099845631996079
544,2.34977677869438,0.32012252937999064,0.4431895705416502,9.668832408508571,10.589387092545467,0.32806808949635324,0.23765851418374584,8.06099845987517,8.102336276945698
545,2.3464572834401545,0.31976603140230786,0.44258094485820776,9.671710438479769,10.592063659819239,0.3276680147180798,0.23727308750568454,8.063737501144063,8.104819895132742
546,2.3431471617366437,0.319410268426331,0.44197398819835143,9.674580754314729,10.594733149274477,0.32726889369096857,0.2368885830142331,8.066468847437328,8.107296516276795
547,2.3398463739025854,0.31905523849435863,0.44136869370747284,9.677443386637783,10.597395588519921,0.3268707231096485,0.23650499750192167,8.069192531162503,8.109766169929944
548,2.3365548804805734,0.3187009396532144,0.4407650545684397,9.68029836591385,10.600051005023904,0.32647349968333783,0.23612232777548592,8.071908584545252,8.112228885477947
549,2.333272642235477,0.3183473699542613,0.4401630640013398,9.683145722449458,10.602699426115217,0.32607722013576834,0.23574057065579412,8.074617039630635,8.114684692141406
550,2.3299996201528765,0.31799452745341505,0.4395627152632279,9.685985486393747,10.60534087898397,0.32568188120511143,0.23535972297777474,8.077317928284389,8.117133618976935
551,2.3267357754375135,0.31764241021115724,0.43896400164787347,9.688817687739466,10.60797539068244,0.3252874796439045,0.23497978159034438,8.080011282194162,8.1195756948783
552,2.3234810695117525,0.31729101629254775,0.4383669164855121,9.691642356323975,10.610602988125924,0.3248940122189765,0.23460074335633574,8.082697132870777,8.122010948577554
553,2.3202354640140537,0.31694034376723684,0.43777145314259724,9.694459521830211,10.61322369809357,0.32450147571137566,0.234222605152426,8.085375511649442,8.124439408646186
554,2.316998920797465,0.31659039070947703,0.43717760502155506,9.697269213787687,10.615837547229233,0.3241098669162963,0.23384536386906551,8.088046449690998,8.126861103496227
555,2.3137714019281175,0.3162411551981338,0.4365853655605411,9.70007146157344,10.618444562042272,0.3237191826430068,0.23346901641040851,8.090709977983105,8.129276061381367
556,2.3105528696837423,0.3158926353166965,0.43599472823319857,9.702866294413008,10.621044768908405,0.3233294197147769,0.23309355969424095,8.093366127341463,8.131684310398054
557,2.3073432865521943,0.3155448291532885,0.43540568654841905,9.705653741381383,10.623638194070503,0.32294057496880735,0.2327189906519117,8.096014928411,8.134085878486596
558,2.3041426152299893,0.31519773480067725,0.4348182340501047,9.708433831403953,10.626224863639418,0.32255264525615734,0.23234530622826277,8.09865641166705,8.136480793432234
559,2.3009508186208563,0.31485135035628325,0.43423236431693285,9.711206593257451,10.628804803594774,0.32216562744167454,0.2319725033815605,8.10129060741653,8.138869082866227
560,2.2977678598342965,0.3145056739221891,0.43364807096212166,9.713972055570887,10.631378039785782,0.3217795184039246,0.23160057908342557,8.103917545799098,8.141250774266906
