,grado,lambda,MSE_entrenamiento_OLS,MSE_entrenamiento_ridge,MSE_prueba_OLS,MSE_prueba_ridge
910,10.0,0.1,0.11434835590805897,0.3184219368539223,8083.204321965802,0.7462060104441388
911,10.0,0.11,0.11434835590805897,0.3236621908652292,8083.204321965802,0.7371232171638672
912,10.0,0.12,0.11434835590805897,0.3285993258246353,8083.204321965802,0.7317230970928723
913,10.0,0.13,0.11434835590805897,0.333280144228634,8083.204321965802,0.7287640718990697
914,10.0,0.14,0.11434835590805897,0.33774161463003644,8083.204321965802,0.727451984873669
915,10.0,0.15,0.11434835590805897,0.3420134583397404,8083.204321965802,0.7272649908440847
916,10.0,0.16,0.11434835590805897,0.34611994131493085,8083.204321965802,0.7278525628736032
917,10.0,0.17,0.11434835590805897,0.3500811442517794,8083.204321965802,0.7289750604123622
918,10.0,0.18,0.11434835590805897,0.35391388198484103,8083.204321965802,0.7304663790984293
919,10.0,0.19,0.11434835590805897,0.35763238195841196,8083.204321965802,0.73221019897431
920,10.0,0.2,0.11434835590805897,0.3612487937656148,8083.204321965802,0.7341244964238824
921,10.0,0.21,0.11434835590805897,0.3647735779746015,8083.204321965802,0.7361512195141215
922,10.0,0.22,0.11434835590805897,0.36821580717568664,8083.204321965802,0.7382492711136973
923,10.0,0.23,0.11434835590805897,0.37158340215910024,8083.204321965802,0.7403896590510877
924,10.0,0.24,0.11434835590805897,0.37488331943497644,8083.204321965802,0.7425520947840552
925,10.0,0.25,0.11434835590805897,0.3781217017518145,8083.204321965802,0.7447225778546729
926,10.0,0.26,0.11434835590805897,0.38130400011997767,8083.204321965802,0.7468916620654014
927,10.0,0.27,0.11434835590805897,0.38443507363461904,8083.204321965802,0.7490531998675442
928,10.0,0.28,0.11434835590805897,0.3875192718160576,8083.204321965802,0.7512034264636472
929,10.0,0.29,0.11434835590805897,0.39056050304657375,8083.204321965802,0.7533402879308578
930,10.0,0.3,0.11434835590805897,0.3935622918490705,8083.204321965802,0.7554629463367594
931,10.0,0.31,0.11434835590805897,0.39652782713552603,8083.204321965802,0.7575714143131983
932,10.0,0.32,0.11434835590805897,0.3994600030905491,8083.204321965802,0.7596662850017497
933,10.0,0.33,0.11434835590805897,0.4023614540050321,8083.204321965802,0.7617485326827896
934,10.0,0.34,0.11434835590805897,0.40523458410700214,8083.204321965802,0.7638193660476628
935,10.0,0.35000000000000003,0.11434835590805897,0.40808159322989906,8083.204321965802,0.7658801208265328
936,10.0,0.36,0.11434835590805897,0.41090449899750636,8083.204321965802,0.7679321819171187
937,10.0,0.37,0.11434835590805897,0.41370515607823427,8083.204321965802,0.7699769276607928
938,10.0,0.38,0.11434835590805897,0.41648527296142257,8083.204321965802,0.7720156907503903
939,10.0,0.39,0.11434835590805897,0.41924642662855294,8083.204321965802,0.7740497316142934
940,10.0,0.4,0.11434835590805897,0.42199007542826555,8083.204321965802,0.776080221134934
941,10.0,0.41000000000000003,0.11434835590805897,0.4247175704124171,8083.204321965802,0.7781082303194691
942,10.0,0.42,0.11434835590805897,0.4274301653483647,8083.204321965802,0.7801347251128127
943,10.0,0.43,0.11434835590805897,0.43012902558845156,8083.204321965802,0.7821605649767143
944,10.0,0.44,0.11434835590805897,0.4328152359493886,8083.204321965802,0.7841865041876493
945,10.0,0.45,0.11434835590805897,0.43548980773104845,8083.204321965802,0.7862131950578
946,10.0,0.46,0.11434835590805897,0.43815368498483614,8083.204321965802,0.7882411924752809
947,10.0,0.47000000000000003,0.11434835590805897,0.44080775012577095,8083.204321965802,0.7902709593072729
948,10.0,0.48,0.11434835590805897,0.4434528289689317,8083.204321965802,0.7923028723225307
949,10.0,0.49,0.11434835590805897,0.4460896952596342,8083.204321965802,0.7943372283769843
950,10.0,0.5,0.11434835590805897,0.4487190747571844,8083.204321965802,0.7963742506725758
951,10.0,0.51,0.11434835590805897,0.45134164892398354,8083.204321965802,0.7984140949510827
952,10.0,0.52,0.11434835590805897,0.45395805826489816,8083.204321965802,0.8004568555239397
953,10.0,0.53,0.11434835590805897,0.45656890535601513,8083.204321965802,0.8025025710692245
954,10.0,0.54,0.11434835590805897,0.459174757596855,8083.204321965802,0.8045512301499674
955,10.0,0.55,0.11434835590805897,0.46177614971589687,8083.204321965802,0.8066027764254218
956,10.0,0.56,0.11434835590805897,0.4643735860555586,8083.204321965802,0.8086571135400211
957,10.0,0.5700000000000001,0.11434835590805897,0.46696754265961044,8083.204321965802,0.8107141096846531
958,10.0,0.58,0.11434835590805897,0.4695584691832807,8083.204321965802,0.8127736018320233
959,10.0,0.59,0.11434835590805897,0.4721467906439072,8083.204321965802,0.8148353996532048
960,10.0,0.6,0.11434835590805897,0.4747329090279376,8083.204321965802,0.8168992891261225
961,10.0,0.61,0.11434835590805897,0.4773172047683266,8083.204321965802,0.8189650358492805
962,10.0,0.62,0.11434835590805897,0.4799000381047203,8083.204321965802,0.82103238807561
963,10.0,0.63,0.11434835590805897,0.48248175033752033,8083.204321965802,0.8231010794822943
964,10.0,0.64,0.11434835590805897,0.4850626649857226,8083.204321965802,0.8251708316928247
965,10.0,0.65,0.11434835590805897,0.48764308885730756,8083.204321965802,0.8272413565675312
966,10.0,0.66,0.11434835590805897,0.49022331304008177,8083.204321965802,0.8293123582786371
967,10.0,0.67,0.11434835590805897,0.492803613820037,8083.204321965802,0.8313835351853786
968,10.0,0.68,0.11434835590805897,0.4953842535335725,8083.204321965802,0.833454581524137
969,10.0,0.6900000000000001,0.11434835590805897,0.49796548135927887,8083.204321965802,0.8355251889278664
970,10.0,0.7000000000000001,0.11434835590805897,0.5005475340544088,8083.204321965802,0.8375950477883071
971,10.0,0.71,0.11434835590805897,0.5031306366406811,8083.204321965802,0.83966384847371
972,10.0,0.72,0.11434835590805897,0.5057150030435813,8083.204321965802,0.8417312824140273
973,10.0,0.73,0.11434835590805897,0.5083008366889693,8083.204321965802,0.8437970430647038
974,10.0,0.74,0.11434835590805897,0.5108883310603753,8083.204321965802,0.8458608267594487
975,10.0,0.75,0.11434835590805897,0.5134776702201369,8083.204321965802,0.8479223334616606
976,10.0,0.76,0.11434835590805897,0.5160690292971613,8083.204321965802,0.8499812674234127
977,10.0,0.77,0.11434835590805897,0.5186625749439098,8083.204321965802,0.8520373377602841
978,10.0,0.78,0.11434835590805897,0.5212584657649211,8083.204321965802,0.854090258949646
979,10.0,0.79,0.11434835590805897,0.5238568527189968,8083.204321965802,0.8561397512594346
980,10.0,0.8,0.11434835590805897,0.5264578794970274,8083.204321965802,0.8581855411138983
981,10.0,0.81,0.11434835590805897,0.5290616828771935,8083.204321965802,0.8602273614022073
982,10.0,0.8200000000000001,0.11434835590805897,0.5316683930591989,8083.204321965802,0.8622649517354327
983,10.0,0.8300000000000001,0.11434835590805897,0.5342781339790053,8083.204321965802,0.8642980586568734
984,10.0,0.84,0.11434835590805897,0.5368910236054709,8083.204321965802,0.8663264358102946
985,10.0,0.85,0.11434835590805897,0.5395071742200676,8083.204321965802,0.8683498440702924
986,10.0,0.86,0.11434835590805897,0.5421266926809456,8083.204321965802,0.8703680516386126
987,10.0,0.87,0.11434835590805897,0.5447496806722807,8083.204321965802,0.8723808341099031
988,10.0,0.88,0.11434835590805897,0.5473762349400024,8083.204321965802,0.8743879745101366
989,10.0,0.89,0.11434835590805897,0.5500064475146864,8083.204321965802,0.8763892633105508
990,10.0,0.9,0.11434835590805897,0.5526404059225494,8083.204321965802,0.8783844984198657
991,10.0,0.91,0.11434835590805897,0.555278193385222,8083.204321965802,0.8803734851570904
992,10.0,0.92,0.11434835590805897,0.5579198890090882,8083.204321965802,0.8823560362071896
993,10.0,0.93,0.11434835590805897,0.5605655679647888,8083.204321965802,0.884331971561604
994,10.0,0.9400000000000001,0.11434835590805897,0.5632153016575385,8083.204321965802,0.8863011184454253
995,10.0,0.9500000000000001,0.11434835590805897,0.5658691578887743,8083.204321965802,0.8882633112329059
996,10.0,0.96,0.11434835590805897,0.5685272010097342,8083.204321965802,0.890218391352781
997,10.0,0.97,0.11434835590805897,0.5711894920673644,8083.204321965802,0.8921662071847789
998,10.0,0.98,0.11434835590805897,0.5738560889430873,8083.204321965802,0.8941066139485525
999,10.0,0.99,0.11434835590805897,0.5765270464847645,8083.204321965802,0.8960394735861416
